36,44,2
36,45,2
36,46,42
36,48,12
36,49,1
36,51,17
36,52,1
36,53,1
36,54,2
36,57,19
36,58,13
36,60,6
36,61,1
36,62,1
36,63,3
36,65,3
36,66,2
36,67,1
36,69,5
36,73,4
36,74,2
36,75,15
36,76,1
36,77,5
36,78,8
36,79,3
36,80,1
36,81,1
36,85,1
37,38,17
37,39,1
37,40,1
37,42,1
37,43,2
37,44,4
37,45,6
37,46,29
37,47,1
37,48,13
37,49,1
37,51,17
37,52,4
37,53,4
37,54,4
37,57,21
37,58,15
37,59,1
37,60,9
37,63,1
37,64,1
37,65,6
37,66,4
37,67,1
37,69,1
37,71,4
37,73,3
37,74,2
37,75,12
37,76,2
37,77,4
37,78,13
37,79,1
37,80,2
37,81,1
37,88,1
38,39,1
38,44,3
38,45,6
38,46,21
38,48,14
38,49,2
38,51,17
38,52,6
38,53,6
38,54,1
38,57,18
38,58,18
38,59,2
38,60,9
38,65,7
38,66,2
38,67,1
38,70,4
38,73,2
38,74,1
38,75,30
38,76,3
38,77,2
38,78,16
38,80,2
38,81,1
38,84,2
38,88,8
39,40,2
39,46,24
39,48,19
39,51,45
39,57,23
39,58,4
39,60,14
39,61,18
39,63,2
39,65,32
39,68,6
39,69,1
39,73,3
39,74,6
39,75,7
39,77,9
39,78,6
39,80,1
40,42,2
40,43,2
40,44,19
40,45,4
40,46,62
40,47,12
40,48,17
40,49,2
40,50,1
40,51,32
40,54,4
40,55,1
40,57,29
40,58,29
40,59,3
40,60,23
40,61,2
40,62,3
40,63,10
40,64,2
40,65,30
40,66,9
40,68,13
40,69,2
40,70,7
40,71,6
40,73,3
40,74,14
40,75,41
40,76,1
40,77,51
40,78,38
40,79,5
40,80,11
40,81,2
40,82,4
40,84,23
40,85,10
40,86,13
40,88,6
41,46,76
41,48,11
41,51,18
41,54,2
41,55,2
41,58,8
41,60,11
41,61,12
41,65,23
41,68,24
41,75,1
41,77,11
41,82,24
41,84,19
42,44,26
42,45,9
42,46,71
42,47,4
42,48,17
42,50,1
42,51,15
42,52,1
42,54,1
42,55,3
42,56,3
42,57,27
42,58,31
42,60,7
42,62,2
42,63,4
42,65,5
42,66,19
42,67,6
42,72,1
42,73,12
42,74,1
42,75,6
42,77,4
42,78,3
42,80,1
42,81,4
42,84,1
42,85,21
42,86,1
43,44,2
43,45,1
43,46,45
43,47,3
43,48,6
43,50,2
43,51,14
43,52,1
43,55,6
43,56,1
43,57,13
43,58,13
43,59,2
43,60,8
43,63,6
43,64,2
43,65,7
43,67,1
43,68,5
43,69,1
43,70,1
43,71,4
43,74,2
43,75,21
43,77,6
43,78,17
43,79,7
43,80,1
43,81,2
43,82,1
43,83,6
43,84,1
43,87,1
43,88,1
44,45,22
44,46,139
44,47,9
44,48,39
44,49,1
44,50,1
44,51,62
44,52,1
44,53,2
44,54,1
44,55,3
44,56,13
44,57,74
44,58,81
44,59,3
44,60,26
44,61,1
44,62,9
44,63,15
44,64,4
44,65,19
44,66,20
44,67,7
44,68,4
44,69,12
44,71,6
44,72,6
44,73,21
44,74,12
44,75,40
44,76,6
44,77,45
44,78,34
44,79,6
44,80,9
44,81,8
44,83,2
44,84,2
44,85,23
44,86,10
44,87,1
44,88,10
45,46,86
45,47,3
45,48,23
45,50,1
45,51,37
45,52,4
45,53,3
45,54,1
45,55,3
45,56,5
45,57,27
45,58,36
45,59,4
45,60,19
45,62,5
45,63,11
45,64,1
45,65,20
45,66,5
45,67,3
45,69,7
45,70,6
45,71,12
45,73,15
45,74,14
45,75,17
45,76,4
45,77,15
45,78,17
45,79,3
45,80,5
45,81,2
45,82,2
45,83,3
45,85,9
45,86,7
45,87,2
45,88,3
46,47,67
46,48,335
46,49,20
46,50,31
46,51,596
46,52,70
46,53,27
46,54,27
46,55,67
46,56,21
